model_name,data,epochs,mse_train,mse_test,mae_train,mae_test,loss_epoch_1,loss_epoch_2,loss_epoch_3,loss_epoch_4,loss_epoch_5,loss_epoch_6,loss_epoch_7,loss_epoch_8,loss_epoch_9,loss_epoch_10,loss_epoch_11,loss_epoch_12,loss_epoch_13,loss_epoch_14,loss_epoch_15,loss_epoch_16,loss_epoch_17,loss_epoch_18,loss_epoch_19,loss_epoch_20,loss_epoch_21,loss_epoch_22,loss_epoch_23,loss_epoch_24,loss_epoch_25,loss_epoch_26,loss_epoch_27,loss_epoch_28,loss_epoch_29,loss_epoch_30,loss_epoch_31,loss_epoch_32,loss_epoch_33,loss_epoch_34,loss_epoch_35,loss_epoch_36,loss_epoch_37,loss_epoch_38,loss_epoch_39,loss_epoch_40,loss_epoch_41,loss_epoch_42,loss_epoch_43,loss_epoch_44,loss_epoch_45,loss_epoch_46,loss_epoch_47,loss_epoch_48,loss_epoch_49,loss_epoch_50,Reps,FeatureMap,Ansatze
QLSTM,data/custom_created_pattern.csv,15,0.0225161612033844,0.0376341864466667,0.096835657954216,0.1315076351165771,0.1144086280121253,0.0932072681876329,0.0859640145387787,0.0690366269017641,0.0540933876943129,0.0438210479915142,0.0374111594059146,0.0334748895838856,0.0304921709287625,0.0282016427327807,0.0263924215956089,0.0250603072166156,0.0240555588657466,0.0232873705412762,0.0226741836880906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_1,paper_1
QLSTM,data/custom_created_pattern.csv,15,0.0183376744389534,0.022337406873703,0.0938956066966056,0.0786821469664573,0.0824824879662348,0.0843449780860772,0.057391371909314,0.0528371770364733,0.0418605824144413,0.034012443314378,0.0289004027413634,0.0228689158192047,0.020779731307322,0.0206592963793529,0.0207215270314079,0.0205698042409494,0.0199081712277033,0.0188875622071254,0.0183136222006466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.015692975372076,0.0208994355052709,0.0816408619284629,0.0780109837651252,0.0919978755633705,0.0847483791697483,0.0372788607895087,0.0272563919066809,0.0229515679708968,0.0189661490014539,0.018627454043151,0.0189814814814151,0.0177538520197581,0.0167329079838684,0.0166321612464693,0.0165203106365739,0.016269262557706,0.0159813482314348,0.0157960300208427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0156637169420719,0.0276991091668605,0.0831756815314292,0.0995648130774498,0.113217858167795,0.0999569651455833,0.1058793085125776,0.1011513418589647,0.0879264921666337,0.0611288810793596,0.0539640810770484,0.0350973789687626,0.0304305418215405,0.0234188259570286,0.0207049493731644,0.0185270117139085,0.0168755996318605,0.017082266187152,0.0164344675565819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0189477391541004,0.0614604130387306,0.0948443189263343,0.1881795525550842,0.0848641451090001,0.11119105365987,0.0646269778506113,0.063481571439367,0.0492080738051579,0.0418403786965287,0.0345490376751583,0.0306547398750598,0.0271878515262729,0.0247394035910614,0.0229771721821564,0.0218038322278656,0.0212401466873975,0.0206642656300503,0.0202595904747095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0166214443743228,0.0278851967304945,0.0809406489133834,0.1019331067800521,0.1047932216673731,0.0993320043556965,0.0570505916391714,0.0450500063598156,0.0348007928651685,0.0292716093289737,0.0247651196729678,0.0219293230822166,0.020318682735356,0.0192602877773774,0.0188993796204718,0.0183999469020189,0.0181147943412025,0.0178705404082743,0.0176301840424107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.014412629418075,0.0350442118942737,0.0800326839089393,0.1254273951053619,0.1163334499758023,0.0898985862015531,0.0737154880681863,0.0605442483210936,0.0502779052521173,0.0392398525951788,0.0297128218382847,0.0233704866829192,0.0195019673063563,0.0177832199797893,0.0179394976473234,0.0172831840855696,0.0158240585073004,0.0152192621563489,0.0153807551608994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0192818939685821,0.0282492451369762,0.0976929143071174,0.0953315943479538,0.098427089334179,0.1119237353022282,0.0866037701041652,0.0682426340734729,0.0589448204980446,0.0399881362100131,0.0435759146841099,0.0364847583696246,0.0323345281828481,0.0307142621962926,0.0276612002008522,0.0259080001090366,0.0244851368121229,0.0227686145092145,0.0214791116869981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0186168532818555,0.0267347730696201,0.0971699208021164,0.0956031829118728,0.1019573529752401,0.1031923404393287,0.0570550507579285,0.0438682387511317,0.0321469567559408,0.0241369115940939,0.0236702454276382,0.022909140232234,0.021618401327242,0.0210505589627875,0.0206976372282952,0.0202391132748184,0.0195280137077833,0.0189558232489686,0.0185789200477302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0178289096802473,0.0630757808685302,0.0870456099510192,0.1771876364946365,0.0930612668789063,0.0865557454526424,0.0575250438951815,0.0448043088142115,0.0325146936453305,0.0307580148599719,0.0275566519614165,0.0305225888721626,0.0257371390202584,0.0212562823793492,0.0202198011460355,0.0190921765656989,0.0188819887284458,0.0182772128251739,0.0178247924979167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0163696687668561,0.0336691066622734,0.0942492261528968,0.1439412385225296,0.1267124929178792,0.0790419441003065,0.0457647262284388,0.0346423760056495,0.0276184814194074,0.0263245518749149,0.0257092627983253,0.0239703474351419,0.0233757594385399,0.0233048288366542,0.0191376839692776,0.0193820755140712,0.020781313534826,0.0196604134085086,0.018566198575382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0252563655376434,0.0524621307849884,0.105064183473587,0.1616606712341308,0.0890435487605058,0.0705207098418703,0.0561241815224863,0.0425409279190577,0.0363364859054294,0.0340655779895874,0.0311966518011803,0.0302387608501773,0.0294152516155288,0.0290649990336253,0.0286385699246938,0.0284582757605956,0.0281150419121751,0.0278858715811601,0.0276652002134002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0160150714218616,0.0314673073589801,0.0833958610892295,0.1125648990273475,0.103086144878314,0.1000623672914046,0.0657798670089015,0.0567145682378815,0.0420359084561753,0.0339835569746075,0.0270241870222469,0.0252995123603166,0.022256730751206,0.0204071470966132,0.0195332013983995,0.0188065406669361,0.0180670481237869,0.0175713855603065,0.0171142024874615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0160613004118204,0.0446241423487663,0.0724604874849319,0.1555770188570022,0.0964695933104779,0.1147047123656823,0.088051227275103,0.0814030091994656,0.0517670563063942,0.0343836857220874,0.0289950862240332,0.0248296317214016,0.02456654731829,0.0209815587418583,0.0199350051160973,0.0192861257595583,0.0207182590921337,0.018045830741847,0.017217315308069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0172719862312078,0.0217466689646244,0.0936739295721054,0.079103484749794,0.0883542524041751,0.0664491450700622,0.0297147037389759,0.0235919165783203,0.0213683421114602,0.0191784738921202,0.0190638152595895,0.0194211090341783,0.0196128166459787,0.018790228292346,0.0174725668039172,0.0168218767055525,0.0168925769304713,0.0171694211984196,0.0171902263626599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0166233722120523,0.0274999793618917,0.0834876000881195,0.1026015430688858,0.1066207187966658,0.0887416008716592,0.0720486747136769,0.0578379742801189,0.0465909630024375,0.039414060427449,0.0351711202126282,0.025692209502897,0.0205342332975795,0.0189861331063394,0.018650710546913,0.0186541206561602,0.0186469829103981,0.0179784914048818,0.017087501187164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0155707923695445,0.0403558835387229,0.0724797025322914,0.1465072780847549,0.0977885741382264,0.0873867611830624,0.0614675088928869,0.0462550336468176,0.0371221664357178,0.0280370165173035,0.0229129903152799,0.0230349962366744,0.0173688289181042,0.0197132604796654,0.0180019475950617,0.0179498579371004,0.015703368672313,0.0169690497837459,0.0163820428659584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/data_damped_oscillator.csv,15,0.0630945935845375,0.0288130287081003,0.2234011143445968,0.1521219611167907,0.0627284724838458,0.0613342464829866,0.0612620185487545,0.0612300865065593,0.0612178675543803,0.0612189828489835,0.0612205102180059,0.0612201580347923,0.0612188550428702,0.0612173248082399,0.0612158484470385,0.0612144642151319,0.0612131262627931,0.0612118108054766,0.0612105199923882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_2,paper_2
QLSTM,data/data_damped_oscillator.csv,15,0.0001465392124373,4.9789927288657054e-05,0.0085306530818343,0.0052623199298977,0.0687606109736057,0.0401742265631373,0.0305738146058641,0.0206580743408547,0.0102147026739727,0.0026993204687292,0.000909362438296,0.0006677748975702,0.0004136254742311,0.0003818704040335,0.0003358477361661,0.0002930433536396,0.0002652711879748,0.0002455037308838,0.0002332742084175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_3,paper_3
QLSTM,data/data_damped_oscillator.csv,15,0.0002359800710109,6.0473968915175647e-05,0.0109099065884947,0.0070468788035213,0.0693272439619669,0.0618912718043877,0.058174787232509,0.0494032450593434,0.0356712844939186,0.0208758519102747,0.0095831522664341,0.0035771087938113,0.00145401032149,0.0010043552163271,0.0007705568859819,0.0006363352670002,0.0005596215297163,0.0004943015614676,0.0004421786904388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_1,paper_1
QLSTM,data/data_damped_oscillator.csv,15,0.0630971044301986,0.0288144275546073,0.2234155088663101,0.1521316617727279,0.0641173317741889,0.0613103050452012,0.0612094647322709,0.0612434102938725,0.0612319662020756,0.0612237509340047,0.0612198766320943,0.0612179526629356,0.0612173930097084,0.0612173583358526,0.0612172849762898,0.0612170491367578,0.0612167119979858,0.0612163527940328,0.0612160007540996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_2,paper_2
QLSTM,data/data_damped_oscillator.csv,15,0.0002762282092589,5.248760135145858e-05,0.0136229172348976,0.0063232476823031,0.0502485420841437,0.0218082750932528,0.0096256566556313,0.0040973610190961,0.0014770883919062,0.0004523109908824,0.0003931383510532,0.0003662273654929,0.0003599339604709,0.000339438638408,0.0003227449818111,0.0003173870167162,0.000317219768756,0.0003152920387667,0.0003113576503192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_3,paper_3
QLSTM,data/data_damped_oscillator.csv,15,0.0004060588253196,0.0001073582679964,0.0176070090383291,0.0094248410314321,0.0549705382436513,0.0230238939671275,0.0046958758578582,0.0020956457279121,0.0007499093458486,0.0004627628617387,0.000413967903184,0.0003543090609197,0.0003221219762613,0.0003209576657704,0.0003283222658165,0.0003383944481006,0.0003476023199394,0.0003551052574878,0.0003625657904754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/data_damped_oscillator.csv,15,0.0004174595233052,0.0001010400228551,0.0146326404064893,0.0090743973851203,0.0667682827378694,0.0523391864620722,0.0386995057073923,0.0282321096612856,0.0205906438999451,0.0143042566398015,0.0092508469779904,0.0054543990946303,0.002870507332353,0.0014407189759927,0.0008866967837093,0.0007312410083474,0.0006555097967905,0.0005978279939601,0.0005584583604314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_1,paper_1
QLSTM,data/data_damped_oscillator.csv,15,0.0630771070718765,0.0288055092096328,0.2232712805271148,0.1520345211029052,0.0791868000076367,0.0634810259708991,0.0617703957339892,0.061384494201495,0.0614270262706738,0.0614005426088204,0.0613597122809061,0.0613661739402092,0.0613755684059399,0.0613742381907426,0.0613727757277397,0.0613738829986407,0.0613743939365332,0.0613740460517314,0.0613737053309495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_2,paper_2
QLSTM,data/data_damped_oscillator.csv,15,0.0003223691601306,6.517748988699168e-05,0.013162319548428,0.0065809031948447,0.0770202849346857,0.0629023290597475,0.0551570277087963,0.0413288904640537,0.0260545348462003,0.0149297889572783,0.0080717652140615,0.0042109918162728,0.002322227823942,0.001638116068744,0.0013476007667262,0.001142230264332,0.0009962868252142,0.0008774528194827,0.000771244261369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_3,paper_3
QLSTM,data/data_damped_oscillator.csv,15,0.0630837231874466,0.0288077052682638,0.2233288139104843,0.1520732790231704,0.0714476847877869,0.0619001888598387,0.0616652286396576,0.061270967985575,0.0612816557001609,0.0613010638894943,0.0612989656913739,0.0612924739431876,0.0612900421883051,0.0612912951753689,0.0612922346649261,0.0612922277874671,0.0612920111475082,0.0612919581337617,0.0612919807720642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_2,paper_2
QLSTM,data/data_damped_oscillator.csv,15,0.0001202423809445,3.7775636883452535e-05,0.0080210613086819,0.0047820177860558,0.0755608098653073,0.0362091116034067,0.0216730483449422,0.0118857356361471,0.0048909687410252,0.0009120220946407,0.0004280805431055,0.0003503855942444,0.0002378325536063,0.0002465221517083,0.0002433894475801,0.0002304786019242,0.0002220267247489,0.0002137510351671,0.0002066606172705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_3,paper_3
QLSTM,data/data_damped_oscillator.csv,15,0.0002133372909156,6.295370985753834e-05,0.0104076787829399,0.0068814451806247,0.0631110355831109,0.0601830227443805,0.0540420511880746,0.0405851853295014,0.0263698706403374,0.0143420891836285,0.0066228779928328,0.0026426638673561,0.0011236939059856,0.0007501966264009,0.0006271594214082,0.0005314745817136,0.0004778816353511,0.0004343551053562,0.0003977418609093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_1,paper_1
QLSTM,data/data_damped_oscillator.csv,15,0.0002603352477308,3.649611244327389e-05,0.0130811976268887,0.0054030152969062,0.0467611061265835,0.0168567282290985,0.0042923739361308,0.0006922696820066,0.0006689469709481,0.0003151764446486,0.0002750135933568,0.0003071222024748,0.000300976473017,0.0002878841196434,0.0002871969357399,0.0002911207902798,0.0002927464646255,0.0002890313293252,0.0002830775674038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/data_damped_oscillator.csv,15,0.063083067536354,0.0288074407726526,0.2233237624168396,0.152069866657257,0.0620732205705,0.061356209934904,0.0613293354041301,0.061332140261164,0.0613296010459844,0.0613258923762119,0.0613244971117148,0.0613238704032622,0.0613227563981826,0.0613213900763254,0.0613200998363586,0.0613188745024112,0.0613176331210594,0.0613163787011916,0.0613151354571947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_2,paper_2
QLSTM,data/data_damped_oscillator.csv,15,0.0001792010880308,3.854227179544978e-05,0.010064692236483,0.0047991988249123,0.0616851711215881,0.0396791918633075,0.0196691919118165,0.0070419783184591,0.0017688225992829,0.0003970236458161,0.000432914054657,0.0003208750309008,0.0002671774093939,0.0002710187011241,0.0002719375792926,0.0002570471122173,0.0002426781673141,0.0002336064503302,0.0002277821777869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_3,paper_3
QLSTM,data/data_damped_oscillator.csv,15,0.0001054965687217,3.9568065403727815e-05,0.0074011059477925,0.0053978404030203,0.0620351420858731,0.0605761255495823,0.0568472606917986,0.0453362609617985,0.0306280882885822,0.0202111514428487,0.012500433752743,0.0067442528939304,0.0028353080762406,0.0009150896746107,0.0003664493695116,0.000273268487385,0.0002357927498031,0.000204852625197,0.0001928509507426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_1,paper_1
QLSTM,data/data_damped_oscillator.csv,15,0.0630841329693794,0.0288078784942626,0.2233319729566574,0.15207539498806,0.0623306594789028,0.0614028107374906,0.061303723603487,0.0613038955399623,0.0613120105117559,0.0613106014923407,0.0613070002828653,0.0613055716340358,0.061305183200882,0.0613043858454777,0.0613032330114107,0.0613020960814677,0.061301038099023,0.0612999839851489,0.0612989135373097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_2,paper_2
QLSTM,data/data_damped_oscillator.csv,15,0.000190364793525,5.449357195175253e-05,0.0093720043078064,0.0057423822581768,0.0803221826656506,0.0271611833371795,0.0157861744877524,0.0082735702252158,0.0046803844273269,0.0026421788990354,0.0016601640135587,0.001229617906994,0.0009223262638373,0.0007453540199024,0.0006258916025846,0.0005351033653893,0.000470058724274,0.0004279185381724,0.0003985458136482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_3,paper_3
QLSTM,data/data_damped_oscillator.csv,15,0.0001657058601267,3.172485594404861e-05,0.0092336796224117,0.0045614140108227,0.0529462242355713,0.0310828566121367,0.0205377930990205,0.0088590539951558,0.0027049324125982,0.0013036326093312,0.0006666896392394,0.0005439683759155,0.0004790789758911,0.0003647531306901,0.0003179096890492,0.0002914851223837,0.000260454909389,0.0002353669844104,0.0002203932526754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/data_damped_oscillator.csv,15,0.0003135599545203,7.63502175686881e-05,0.0127949109300971,0.0080742090940475,0.0590473768802789,0.0471557053522421,0.0345359607241474,0.0253599950900444,0.0174041419791487,0.0107841960763415,0.00575968872111,0.0028004414433291,0.0016488610059381,0.0012333992076142,0.0009829439983989,0.0008175771430475,0.0007033966260048,0.0006115094427234,0.0005388314115967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_1,paper_1
QLSTM,data/data_damped_oscillator.csv,15,0.0630850046873092,0.0288082491606473,0.2233383655548095,0.152079701423645,0.0760333012216366,0.0620318112465051,0.0617633973463223,0.0612919620023324,0.0612620063699208,0.0612905962535968,0.0612907472711343,0.0612857795965213,0.0612825377342792,0.0612834392545314,0.0612848441188152,0.0612852855657155,0.0612852331250906,0.0612851950125052,0.0612852281102767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_2,paper_2
QLSTM,data/data_damped_oscillator.csv,15,0.0003004350000992,0.0001154414057964,0.0122482664883136,0.0075244805775582,0.0599173453564827,0.0322999927716759,0.0136783010451696,0.0049176204573506,0.0027879661468502,0.0019191751086439,0.001486326876777,0.0012412694855951,0.0010817767526112,0.0009571460530143,0.0008636839786329,0.0007980017600437,0.0007449528202414,0.0006988726292127,0.0006579693872481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_3,paper_3
QLSTM,data/data_damped_oscillator.csv,15,0.0630813241004943,0.0288067795336246,0.2233097404241562,0.1520604193210601,0.062686419687592,0.0614011372224642,0.0614131773607089,0.061371516293058,0.0613344029451792,0.0613358837480728,0.0613428033315218,0.0613419270286193,0.0613397629215167,0.0613395876895922,0.0613397990281765,0.0613394982826251,0.0613390710204839,0.0613387533678458,0.061338460072875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_2,paper_2
QLSTM,data/data_damped_oscillator.csv,15,0.0002034403005382,4.201803312753327e-05,0.0109454113990068,0.0052929697558283,0.0757007512908715,0.0357110023211974,0.0164113063902522,0.0055174640975355,0.0017084087258598,0.0008237767525805,0.0006528002033099,0.0005069123648214,0.0004567732590098,0.0004343443360994,0.0004016795484438,0.0003768347076122,0.0003608312545111,0.0003475972704249,0.0003363413281756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_3,paper_3
QLSTM,data/data_damped_oscillator.csv,15,0.0002899176906794,0.0001102152527892,0.0126627432182431,0.0094237653538584,0.0765410353644536,0.0634146858579837,0.058950052381708,0.0529453356105547,0.0447390947777491,0.0353412012784526,0.0253379097781502,0.0156296981641879,0.0080485355216436,0.0035782138897607,0.0015343545730082,0.0009248467227175,0.0007340678689965,0.0006244096002774,0.0005489798635468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_1,paper_1
QLSTM,data/data_damped_oscillator.csv,15,0.0003377543180249,6.163120997371152e-05,0.0150858908891677,0.0070643103681504,0.0709791677072644,0.057158393642077,0.0403169430792331,0.0184270324400411,0.0044423821337449,0.0010461959956536,0.0009488093962248,0.0007199665874045,0.0006270311070973,0.0005532238395132,0.0005498409585785,0.0005588393564371,0.0005445191088186,0.0005157961635492,0.0004934884110788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/data_damped_oscillator.csv,15,0.0630953833460807,0.0288134645670652,0.2234057039022445,0.1521250605583191,0.0683420157203307,0.0615340703381941,0.0613726199819491,0.061278547375248,0.0612166863507949,0.0612172395564042,0.0612252075225114,0.061227657760565,0.0612275689267195,0.0612269688684206,0.0612265446151678,0.0612263301244148,0.0612261394182076,0.0612258554364626,0.0612254595527282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_2,paper_2
QLSTM,data/data_damped_oscillator.csv,15,0.000217950931983,3.689733784995042e-05,0.0121226403862237,0.005361249204725,0.0490790073258372,0.0202433191812955,0.0075523201197099,0.0020727882650904,0.0004667892241671,0.0004214454954937,0.0002843744486409,0.0002284051547226,0.0002380738415712,0.0002432876250308,0.0002404050681854,0.0002375309693609,0.0002369726239871,0.0002384303697908,0.000241055281479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_3,paper_3
QLSTM,data/data_damped_oscillator.csv,15,0.0002719033509492,0.0001052087391144,0.0122489221394062,0.0094144968315958,0.1073543354868888,0.0647785491668261,0.0612842158342783,0.0519455389764446,0.0376748588795845,0.0254315326993282,0.0163527374299099,0.0097597438770417,0.0053425379401932,0.0025816217888719,0.001265542980176,0.0008584181240831,0.0007269706234532,0.0006406653556041,0.0005753078506901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_1,paper_1
QLSTM,data/data_damped_oscillator.csv,15,0.0630798935890197,0.0288062822073698,0.2232974022626876,0.1520521193742752,0.0759644019775665,0.0626208632468031,0.0618948579694216,0.0612760471323361,0.061378044864306,0.0613645113144929,0.0613430651048055,0.061335040972783,0.0613426750955673,0.0613457235292746,0.0613451213217698,0.0613453118846966,0.0613463115520202,0.0613469583197281,0.0613472745395623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_2,paper_2
QLSTM,data/data_damped_oscillator.csv,15,0.0002078279794659,6.817625398980454e-05,0.0109424134716391,0.0063899215310812,0.049381725418453,0.0263366610743105,0.0149154206379674,0.0062003741309476,0.0014274434204428,0.0008470770117128,0.0005104150505548,0.0003746554970208,0.0003564700388009,0.0003284354383,0.0003075517390523,0.0002929282826908,0.0002812723704174,0.000273599558568,0.0002699184904206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_3,paper_3
QLSTM,data/data_damped_oscillator.csv,15,0.0003713500627782,7.845192158129066e-05,0.0135632799938321,0.0070347702130675,0.0619907833349246,0.028882391929913,0.0135414921947253,0.0037812645000835,0.0015467795377704,0.0010781692410371,0.0008172380123421,0.0008128357954914,0.0007479739959727,0.000700076585837,0.0006653191415422,0.000630480592148,0.0005985227292582,0.0005718037444659,0.0005493797317075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/data_damped_oscillator.csv,15,0.0003989271936006,0.0001578653900651,0.0145008312538266,0.0115066356956958,0.0674560816528705,0.0617763673743376,0.0593353860939924,0.0553546623828319,0.0477354613920817,0.0374098345637321,0.0273315883599794,0.0190088200526168,0.0122071518920935,0.0070461099698709,0.0035628286490324,0.0016626041016514,0.0010443838512471,0.0008415511883168,0.0007257416537658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_1,paper_1
QLSTM,data/data_damped_oscillator.csv,15,0.0001995423954213,6.819320697104558e-05,0.0098275672644376,0.0071497545577585,0.0755312690654626,0.0582115734712435,0.046670643827663,0.0344900549747622,0.0224109234718176,0.0118120268811113,0.0047362413472281,0.0016418483282905,0.0010382142656733,0.0008160753092782,0.000676813946204,0.0005880796413223,0.0005220308924505,0.0004621229846424,0.0004142267224289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_1,paper_1
QLSTM,data/data_damped_oscillator.csv,15,0.0003589825646486,0.0001284099271288,0.0137186348438262,0.0103439381346106,0.0573636501884231,0.036766413742533,0.0221380992577626,0.0172902652456496,0.0095910448222779,0.0059025528339239,0.0046002415564054,0.0031170331461068,0.0024325474335525,0.0018398208060086,0.0014893316905587,0.0012268130980933,0.0010530777351679,0.0009167826635977,0.0008236984386502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/data_damped_oscillator.csv,15,0.0006096035358496,0.0001597221416886,0.0182031597942113,0.0115408236160874,0.0883508641272783,0.0586204590419164,0.0538711324334144,0.0471996147758685,0.039677018013138,0.0312228361144661,0.0225634481757879,0.0146340892220345,0.00838285298624,0.0043249571866069,0.0023225972556526,0.0016007594374689,0.0012852621618479,0.0010770222143037,0.0009341644270954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_1,paper_1
QLSTM,data/data_damped_oscillator.csv,15,0.0004760702140629,0.0001014434965327,0.0176003761589527,0.0090003358200192,0.0538453754897301,0.0377465178473637,0.0190928318412401,0.0073499839569334,0.0030968325400653,0.00155464029656,0.0010928073674082,0.0008776379355157,0.0007499002245962,0.0006811525997293,0.0006650474746353,0.0006798151012984,0.0006935748505594,0.0006710483195582,0.0006068740988736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,my_own,my_own
QLSTM,data/custom_created_pattern.csv,15,0.0173192918300628,0.0250570010393857,0.0920756980776786,0.0957853123545646,0.1315422404844027,0.0855228314892603,0.0726452820862715,0.0625731220397238,0.0474053504518591,0.0410166868510154,0.0321315350727393,0.0279181091688,0.0233241882121476,0.0221774421471099,0.0203070937064834,0.0195750298063593,0.0188493443532094,0.0182991764427592,0.0179642392591071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_3,paper_3
QLSTM,data/custom_created_pattern.csv,15,0.1061548665165901,0.1392048597335815,0.2366334199905395,0.3106447458267212,0.1109776645898819,0.1007586875214026,0.102771210269286,0.1032598437024996,0.1025081923088202,0.1025227961631921,0.1027156719221518,0.1026614960283041,0.1026249066568338,0.1026447284966707,0.1026439924652759,0.1026328999835711,0.1026286596002487,0.102624663653282,0.1026183838168015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,paper_2,paper_2
